"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"ENTREV";"TAMUNI";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"PROBVOTO";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONFIANZAPTE";"CONFIANZAOPOSIC";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_17";"IA_C2B_16";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3413;120794;3753;1;18;0;3;0;1;1;2;24;1;4;2;2;1;8;7;20;65;99;1;1;2;0;10;5;1;1;1;1;6;7;8;3;2;2;7;7;7;7;1;1;7;1;1;7;7;7;7;1;7;7;7;1;1;7;7;7;0;0;0;0;6;8;0;7;7;0;0;0;0;6;0;0;0;7;8;0;0;0;1;1;1;3;13;2;1;2;1;1;3;3;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;24;1;0;0;0;12;0;"";"";4;7;23;2;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;1;1;1;6;3;2;1,36839;1,83804
3413;6875;286;1;18;87;2;0;5;2;1;57;1;9;3;5;13;6;82;50;6;8;97;9999;0;2;0;8;1;1;7;7;1;99;0;0;4;9;7;7;7;1;7;1;7;1;1;7;7;7;7;1;1;7;7;7;1;7;7;7;0;0;0;98;0;98;0;98;3;0;0;0;0;6;98;0;0;0;98;0;0;0;2;0;2;3;4;2;1;5;1;1;5;5;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";30;6;23;5;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9999;0;2;0;9997;3;5;2;0,89761;0,83603
3413;13716;577;1;18;87;2;0;5;1;2;41;1;1;2;4;1;75;8;8;97;99;98;9998;0;2;9;7;1;1;1;1;7;7;5;3;2;2;7;7;7;1;1;1;1;1;1;7;1;7;7;1;7;7;7;7;1;7;7;7;0;0;0;6;6;7;7;6;8;0;7;0;0;5;0;0;0;0;6;0;0;0;1;1;9997;3;9;1;3;1;1;3;2;3;4;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;24;1;0;1;0;19;0;"";"";1;7;23;6;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;2;1;1;6;2;3;0,98357;0,89955
3413;18149;776;1;18;87;2;0;5;1;1;57;1;5;2;5;13;8;18;8;20;97;2;8996;0;9997;10;10;1;1;1;1;1;5;1;1;4;3;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;1;1;1;7;7;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;0;1;2;9997;3;7;2;1;1;1;1;3;4;3;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;46;0;0;0;0;26;1;"";"";1;7;23;6;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8996;0;8996;2;2;5;3;2;0,89761;0,83603
3413;22294;1031;1;18;87;2;0;5;2;2;73;1;2;2;4;1;6;18;51;9;97;2;2;9997;0;10;8;1;1;1;1;4;9;4;5;3;2;7;1;1;1;1;1;7;1;1;7;1;7;7;1;7;7;1;7;1;7;7;7;0;3;2;3;3;2;0;2;3;0;2;0;0;2;0;0;3;0;4;0;0;0;1;2;2;3;9;1;5;2;2;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";1;7;23;6;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;2;2;6;12;2;1,00779;0,9117
3413;24488;1164;1;18;87;2;0;5;2;2;31;1;3;2;4;1;22;9;9;1;8;4;21;1;0;10;2;1;1;1;1;8;3;9;1;2;3;7;1;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;1;1;7;7;7;0;6;7;7;8;9;7;9;8;0;9;0;0;9;8;0;7;8;7;0;0;0;1;4;21;3;13;4;0;1;1;1;2;3;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;3;0;"";"";1;7;23;6;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;4;4;6;2;2;1,02016;0,88452
3413;25007;1194;1;18;87;2;0;5;2;1;83;1;1;2;2;24;15;21;50;97;99;98;9998;0;9997;4;99;1;1;7;1;1;98;0;3;4;2;7;7;7;7;1;1;1;1;1;7;7;7;7;7;7;7;1;7;1;7;7;7;0;0;0;0;99;1;7;99;1;0;0;0;0;0;0;0;7;0;10;0;0;0;1;9999;9999;3;2;2;1;1;2;0;0;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;"";"";1;7;23;6;22;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;9999;9999;2;12;5;1,20645;0,92888
3413;32066;1561;1;18;87;2;0;5;2;2;45;1;3;3;3;24;8;49;8;16;54;2;2;9997;0;10;7;1;1;1;1;1;7;7;7;3;2;1;1;7;7;7;1;1;1;1;7;7;7;7;1;1;1;1;1;1;7;7;1;5;5;0;0;0;5;5;5;5;0;0;0;0;5;5;5;5;5;5;0;0;3;1;5;9997;3;7;1;4;1;1;3;99;9;98;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12;0;0;0;0;7;0;"";"";3;7;23;1;24;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;5;5;5;99;8;0,9096;0,90534
3413;34080;1656;1;18;87;2;0;5;2;2;53;1;2;4;2;8;13;52;8;18;21;97;9998;0;1;8;4;1;1;1;1;6;4;9;1;2;3;7;7;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;7;1;1;7;1;0;0;7;8;7;9;6;8;8;0;8;0;0;7;9;0;7;0;8;7;0;7;1;9998;1;3;11;2;1;2;1;1;2;4;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;0;0;0;0;10;0;"";"";3;7;23;1;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;1;9998;9998;6;2;3;0,9096;0,90534
3413;34463;1677;1;18;87;2;0;5;2;2;61;1;2;2;4;24;65;20;8;65;99;2;2;8996;0;10;7;1;1;1;1;1;8;1;3;4;1;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;1;1;7;7;7;5;5;3;1;4;2;4;1;1;0;1;1;0;1;1;0;4;3;6;0;0;0;1;2;2;3;11;2;3;1;1;2;2;3;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;13;0;"";"";3;7;23;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8996;2;2;2;6;2;2;0,92249;0,84386
3413;39723;1921;1;18;87;2;0;5;2;1;28;1;3;2;2;52;42;80;80;52;98;4;21;1;0;10;3;1;1;1;1;8;5;9;1;2;3;1;7;1;1;1;1;1;1;1;7;1;1;1;1;1;7;1;1;1;1;1;1;7;0;7;8;7;9;9;10;7;0;8;7;7;7;8;0;7;7;6;7;7;7;1;1;21;3;13;6;0;2;1;1;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;6;0;"";"";3;7;23;1;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;1;1;6;2;1;0,94348;0,80391
3413;41966;2022;1;18;87;2;0;5;2;2;51;1;2;4;4;51;20;6;6;20;98;97;2;1;0;10;5;1;1;1;1;1;7;7;5;4;2;7;1;7;1;1;1;1;1;1;7;7;7;7;1;7;1;1;1;1;1;7;7;0;4;0;4;4;4;4;5;3;0;0;0;0;1;0;4;4;4;3;4;0;0;1;1;9997;3;9;2;1;1;4;0;0;4;3;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;11;0;"";"";3;7;23;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;1;1;6;16;2;0,9096;0,90534
3413;45892;2191;1;18;87;2;0;5;2;2;48;1;6;3;5;13;71;18;6;75;3;97;8996;0;9997;0;99;1;1;1;1;1;1;1;1;4;4;1;1;1;1;1;1;1;1;1;7;7;7;7;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;2;0;9997;3;7;5;0;5;3;0;0;5;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;9;0;"";"";3;7;23;1;29;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8996;0;8996;0;9997;5;15;3;0,9096;0,90534
3413;48464;2308;1;18;87;2;0;5;1;2;70;1;1;3;5;1;6;8;1;6;8;2;2;9997;0;10;5;1;1;1;1;2;10;2;1;4;1;7;1;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;1;1;1;7;1;0;4;2;1;3;2;2;1;1;0;2;0;0;1;1;0;1;1;4;2;0;2;2;0;9997;3;11;1;5;4;2;0;0;5;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;9;0;"";"";3;7;23;1;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;0;9997;6;12;3;1,00779;0,9117
3413;48566;2314;1;18;87;2;0;5;1;1;24;1;4;1;4;51;8;6;51;6;8;1;1;21;0;10;4;1;1;1;1;6;2;5;1;3;4;7;7;1;1;1;1;1;1;1;7;1;7;7;1;1;7;7;1;1;1;7;7;0;0;1;2;8;5;6;4;4;0;10;0;0;1;9;0;0;5;10;1;0;0;1;1;1;3;13;2;2;2;1;1;3;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;13;0;0;0;0;6;0;"";"";3;7;23;1;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;3;2;1,07941;0,92632
3413;49344;2350;1;18;87;2;0;5;2;2;45;1;5;2;5;24;10;58;10;23;99;97;8996;0;9997;7;5;1;1;1;1;1;2;1;3;4;3;7;7;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;1;1;7;7;7;0;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;2;0;0;0;1;5;9997;3;11;1;6;2;1;1;2;4;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;3;0;"";"";3;7;23;1;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8996;0;8996;5;5;6;2;2;0,9096;0,90534
3413;51933;2449;1;18;87;2;0;5;1;1;51;1;2;2;4;1;24;46;22;20;48;2;2;9997;0;10;6;1;1;1;1;1;8;2;1;4;2;7;1;1;1;1;1;1;1;1;7;1;1;7;1;1;1;1;1;1;1;7;7;0;2;1;1;2;1;1;1;1;0;1;1;0;1;1;2;2;1;3;2;0;0;1;2;2;3;14;2;3;1;1;1;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;4;0;"";"";3;7;23;1;17;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;9997;2;2;2;6;2;2;0,88031;0,78998
3413;53032;2497;1;18;87;2;0;5;2;2;20;1;3;4;2;24;7;8;54;27;7;4;21;8;0;7;2;1;7;1;1;5;0;8;1;3;0;7;7;7;7;7;1;7;7;7;7;7;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;8;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3;0;21;3;6;5;0;2;6;0;0;8;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;"";"";3;7;23;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;21;21;0;9995;4;13;3;1,09661;0,88842
3413;58777;2736;1;18;87;2;0;5;1;2;50;1;3;2;2;70;7;1;70;98;99;1;9998;0;9;9;1;1;1;1;1;8;3;5;1;2;4;7;7;7;1;1;1;7;1;1;7;1;7;7;1;7;7;1;1;7;7;1;7;0;0;0;5;5;5;0;8;8;0;5;0;0;7;0;0;5;5;0;0;5;0;1;4;4;3;11;5;0;2;1;3;2;3;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";3;7;23;1;25;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;21;4;4;6;2;2;0,9096;0,90534
3413;58815;2739;1;18;87;2;0;5;2;1;41;1;3;1;2;51;13;96;96;8;97;4;21;9993;0;10;3;1;1;1;1;7;2;10;1;2;4;7;7;7;1;1;1;7;1;1;7;1;7;7;1;1;7;1;1;1;7;7;1;0;0;0;3;1;10;0;2;7;0;8;0;0;3;5;0;3;4;3;0;0;1;1;1;21;3;4;4;0;1;1;2;1;3;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;18;0;"";"";3;7;23;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;9993;21;1;1;3;1;2;0,90168;0,85213
3413;64339;2932;1;18;87;2;0;5;2;2;63;1;2;4;4;96;21;48;9;3;51;2;2;3;0;10;6;1;1;1;1;1;10;3;5;4;1;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;7;1;1;7;7;7;7;2;1;1;5;3;5;1;4;0;3;5;0;1;2;0;0;5;10;0;0;0;1;2;2;3;11;1;6;1;1;3;5;2;96;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";3;7;23;1;25;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;6;5;6;0,92249;0,84386
3413;136190;3877;1;18;87;2;0;5;2;1;54;1;3;2;5;51;58;70;1;8;7;97;9998;0;9999;10;2;1;1;1;1;4;2;2;1;3;4;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;1;1;7;7;1;4;5;5;4;4;3;3;2;1;0;1;3;0;4;3;0;3;3;2;0;0;4;1;901;9997;3;13;6;0;2;1;1;2;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";5;7;23;3;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9999;901;901;6;2;3;0,88031;0,78998
3413;136410;3885;1;18;87;2;0;5;2;1;26;1;3;8;4;1;9;77;1;9;7;1;1;9;0;10;4;1;1;1;1;7;5;2;1;2;3;7;1;7;1;1;1;1;1;1;1;1;7;7;1;1;7;1;1;1;1;1;7;0;5;0;6;6;2;6;7;5;5;4;0;0;2;4;0;5;5;8;6;6;0;1;1;1;3;11;5;0;2;4;0;0;3;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;"";"";5;7;23;3;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;16;2;0,94348;0,80391
3413;140010;4012;1;18;87;2;0;5;2;2;50;1;5;3;2;52;8;19;19;8;98;4;21;101;0;10;1;1;1;1;1;5;1;7;1;3;4;1;7;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;7;1;1;7;7;5;0;5;4;5;7;5;4;1;0;6;0;0;3;5;0;5;0;1;5;0;0;1;4;21;3;5;4;0;1;7;0;0;5;12;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;6;0;"";"";5;7;23;3;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;8995;21;4;4;5;14;5;0,9096;0,90534
3413;142299;4089;1;18;87;2;0;5;2;1;32;1;1;2;1;20;48;98;58;25;99;99;1;2;0;5;4;1;1;1;1;10;8;1;1;1;3;1;7;7;7;1;1;1;1;1;7;7;7;1;1;7;7;7;7;1;1;7;7;99;0;0;0;8;4;6;8;8;0;0;0;7;1;0;0;0;0;5;7;0;0;4;0;1;3;6;6;0;2;1;2;1;5;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;"";"";5;7;23;3;26;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;1;0;9996;4;1;2;0,94348;0,80391
3413;143098;4112;1;18;87;2;0;5;2;1;28;1;2;2;4;24;54;1;54;24;22;2;2;9993;0;10;5;1;1;7;1;1;9;0;5;4;2;7;7;7;7;7;7;7;7;7;7;7;7;7;1;1;7;7;7;1;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;6;0;0;0;1;9999;1;3;14;4;0;2;1;1;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;"";"";5;7;23;3;9;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9993;2;9999;9999;6;2;2;0,94348;0,80391
3413;18469;797;1;18;0;3;0;3;2;1;50;1;4;1;2;8;1;26;8;3;97;2;2;3;0;10;7;1;1;1;1;1;8;4;5;4;2;1;7;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;1;1;7;7;7;3;0;1;1;5;4;2;1;3;0;4;0;0;1;3;0;4;4;7;0;0;0;1;2;2;3;12;2;2;1;1;1;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;6;0;"";"";1;7;23;6;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;6;3;2;0,9278;0,85965
3413;60930;2820;1;18;0;3;0;3;2;1;26;1;2;4;2;7;75;16;20;7;51;97;8996;0;5;7;6;1;1;1;1;3;4;4;2;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;5;1;4;7;4;6;3;3;5;5;4;5;1;4;6;5;4;7;5;4;4;1;5;9997;3;10;4;0;2;6;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";3;7;23;1;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8996;0;8996;5;5;6;13;2;0,99437;0,87482
3413;90156;3470;1;18;0;3;0;3;2;2;42;1;3;2;4;8;7;1;35;82;8;2;2;6;0;9;7;1;1;1;1;1;7;4;4;4;2;7;7;1;7;1;1;7;1;1;7;1;7;7;1;1;7;7;1;1;7;7;7;0;0;1;0;6;4;0;1;4;0;3;0;0;1;5;0;0;5;5;0;0;0;1;2;2;3;9;2;1;1;1;1;2;4;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;1;"";"";4;7;23;2;11;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;6;2;2;2;6;2;2;1,03662;0,9789
3413;35090;1710;1;18;0;3;0;2;2;1;56;1;2;2;4;21;8;97;10;82;97;2;2;9997;0;10;6;1;1;1;1;1;5;1;1;4;8;1;1;1;1;1;1;1;1;1;7;7;1;7;1;1;7;1;1;1;9;7;9;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;99;0;0;0;1;1;2;3;4;6;0;1;1;2;6;5;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;0;"";"";3;7;23;1;29;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;1;1;3;6;5;1,10761;1,21647
3413;48275;2301;1;18;0;3;0;2;2;1;19;1;4;4;4;8;55;24;8;98;99;3;3;2;0;10;8;1;1;1;1;1;7;1;10;4;2;7;1;1;7;1;1;7;1;1;7;1;7;7;1;1;7;1;7;1;7;7;7;0;4;2;0;1;1;0;1;4;0;2;0;0;1;1;0;3;0;1;0;0;0;3;0;3;3;6;2;2;2;6;0;0;5;4;2;0;0;0;0;0;0;11;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;54;0;0;0;0;33;2;"";"";3;7;23;1;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;0;9995;4;13;3;1,33195;1,34784
